Series Name,Series Code,Country Name,Country Code,1990,2000,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,..,5.841026424,3.783367121,2.55168602,3.398948726,4.309712863,0.675372772,-3.469227508,6.942541731,1.80677198,2.854218001,-0.442491126
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,26.53316009,1.34187162,0.462320793,1.554549409,0.903028464,-1.884705756,-6.914924729,-21.39989969,-7.001238625,-0.621678971,-0.76058447,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,6.04547333,3.875546776,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-8.155958799,2.26671067,2.387780202,1.826625259,2.762238185
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,-51.03086495,28.61593425,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.982491276,4.986712835,4.808105173,4.683756888,4.792914822
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,3.720131634,3.679270408,-0.842656252,-1.490941117,32.49180219,7.941367853,-11.19608289,-29.45529673,28.33346246,-8.251630041,10.15581818,-0.605832527
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,2.252870996,3.220193082,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,..,3.418622066,2.832806433,2.671922151,4.612243103,4.918367801,4.677351835,0.042815834,6.380016062,2.53752574,0.342262716,2.772631245
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,5.319933368,6.938129761,2.269784233,4.978190115,1.317187138,1.611295613,2.749319291,-0.510051634,6.929734258,-1.095053512,-0.693632728,1.031616713
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,7.979376105,5.746591005,-21.51429324,-0.679183618,9.860051514,6.405279157,-2.56341515,-54.33610627,23.53589132,-19.60934493,75.06185714,8.808159685
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,3.12890505,4.45685894,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,4.650683432,4.156097784,4.203046158,4.2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,5.692294634,1.576077626,2.8,2.499999999,4.000000001,4.353564716,5.716825192,0.79359643,4.55829212,0.921115069,1.892457988,1.82685
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,9.008527138,8.85886817,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.315349544,8.861821876,3.555487154,5.114155478
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,16.95229745,3.845810232,3.868135336,6.375283031,7.074428717,8.568955597,6.923059808,-32.90882873,37.50787,13.82608953,4.72639195,5.133962231
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,-2.502395103,-0.060834972,5.974716101,6.005063086,5.375547696,4.867849999,4.999999117,-1.16907501,3.100941244,3.50828279,4.71716104,5.004545937
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,6.291390958,19.68126926,9.621097562,4.077719295,12.97211934,7.189096537,4.084706028,-3.358342532,13.29978932,4.26931853,6.796313111,5.969281961
